mandt,matnr,aline,cdate,ctime,dat00,delb0,extra,umdat,auskt,mng01,mng02,p_ingestday,p_ingesttime
1,809747903,2,04/27/22,7:20:15,04/28/22,ShipNt,0185835109/F399MYK,05/03/22,15,6,13,05/13/22,9
1,809747903,2,05/06/22,7:20:20,05/06/22,ShipNt,0185858393/F399MYK,05/10/22,15,6,14,05/13/22,9
1,809747903,2,05/06/22,7:20:20,05/06/22,ShipNt,0185858393/F399MYK,05/10/22,15,6,14,05/15/22,9
1,809747903,6,05/13/22,7:20:42,05/19/22,SchAgr,F399MYK/00001,05/18/22,30,6,10,05/15/22,9
1,809747903,4,05/14/22,7:20:22,05/19/22,SchAgr,F399MYK/00001*,05/18/22,10,6,10,05/16/22,9
1,809747903,2,05/06/22,7:20:20,05/06/22,ShipNt,0185858393/F399MYK,05/10/22,15,6,14,05/16/22,9
1,809747903,4,05/16/22,4:05:43,05/19/22,SchAgr,F399MYK/00001*,05/18/22,10,6,10,05/17/22,13
1,809747903,2,05/06/22,7:20:20,05/06/22,ShipNt,0185858393/F399MYK,05/10/22,15,6,14,05/17/22,13
1,809747903,4,05/14/22,7:20:22,05/19/22,SchAgr,F399MYK/00001*,05/18/22,10,6,10,05/17/22,13
1,809747903,4,05/16/22,4:05:43,05/19/22,SchAgr,F399MYK/00001*,05/18/22,10,6,10,05/18/22,9
1,809747903,2,05/06/22,7:20:20,05/06/22,ShipNt,0185858393/F399MYK,05/10/22,15,6,14,05/18/22,9
1,809747903,4,05/14/22,7:20:22,05/19/22,SchAgr,F399MYK/00001*,05/18/22,10,6,10,05/18/22,9
